@ID,TRANSACTION.TYPE,DEBIT.ACCT.NO,DEBIT.CURRENCY,DEBIT.AMOUNT,CREDIT.ACCT.NO,CREDIT.VALUE.DATE,ORDERING.CUST
FT0660156,AC,2002888,XAF,4462748,2001715,20260502,MADELEINE ROY
FT0660157,AC,2002885,USD,3525542,2000087,20260502,ZACHARIE BAUDRY
FT0660158,AC,2001929,EUR,3228929,2002085,20260502,TRISTAN LEBON LE VIDAL
FT0660159,AC,2001804,EUR,2079598,2000628,20260502,HENRI MUNOZ
FT0660160,AC,2001661,XAF,2671265,2001108,20260502,DAVID ADAM
FT0660161,AC,2001332,XAF,4469245,2001201,20260502,JÉRÔME DUFOUR
FT0660162,AC,2002412,EUR,3502318,2001356,20260502,CATHERINE CARON
FT0660163,AC,2003022,EUR,2536285,2002936,20260502,ZOÉ FOUCHER
FT0660164,AC,2002537,USD,4645276,2000876,20260502,VICTOIRE MEUNIER LE BODIN
FT0660165,AC,2001350,XAF,4567654,2001247,20260502,DIANE VALLET
FT0660166,AC,2001854,EUR,2332807,2002366,20260502,MAGGIE NEVEU
FT0660167,AC,2002849,USD,1371356,2000068,20260502,THÉRÈSE DUVAL
FT0660168,AC,2000551,XAF,1541637,2000936,20260502,PATRICIA-LUCE DESCHAMPS
FT0660169,AC,2001503,XAF,3039881,2001168,20260502,AMÉLIE GUILLOU
FT0660170,AC,2001624,USD,3351443,2002759,20260502,ASTRID MULLER
FT0660171,AC,2000611,USD,2247192,2003031,20260502,AUGUSTE BENOIT
FT0660172,AC,2001167,USD,3565999,2002207,20260502,HONORÉ BRUN
FT0660173,AC,2001700,USD,3501294,2002615,20260502,PAUL FLEURY
FT0660174,AC,2002768,XAF,768385,2000740,20260502,THÉRÈSE LEGENDRE LE BRUN
FT0660175,AC,2002799,EUR,2418091,2000756,20260502,CLÉMENCE-HÉLÈNE DELORME
FT0660176,AC,2000371,XAF,2993002,2000836,20260502,ADRIENNE LEFEBVRE
FT0660177,AC,2000933,XAF,3549475,2002315,20260502,JÉRÔME DUFOUR
FT0660178,AC,2002333,EUR,2630010,2002593,20260502,NOËL LEBON
FT0660179,AC,2000233,EUR,3863038,2001135,20260502,MATHILDE VIDAL
FT0660180,AC,2001852,USD,1275336,2002193,20260502,THÉODORE CHARRIER-FAURE
FT0660181,AC,2002529,EUR,2726614,2003188,20260502,AUDREY LAINE-PIERRE
FT0660182,AC,2003131,USD,907193,2002615,20260502,EMMANUEL DELAUNAY
FT0660183,AC,2001665,USD,1191379,2002117,20260502,SÉBASTIEN DE SOUSA
FT0660184,AC,2001360,XAF,1201197,2001559,20260502,LAURENT DESCAMPS
FT0660185,AC,2002931,USD,3250036,2001220,20260502,PIERRE-THIBAUT GÉRARD
FT0660186,AC,2002627,USD,2901973,2002669,20260502,NATHALIE LACOMBE
FT0660187,AC,2003209,XAF,1486323,2000412,20260502,PÉNÉLOPE DE SOUSA DE LA SALMON
FT0660188,AC,2000384,EUR,1729710,2002825,20260502,NATHALIE FOUCHER-ADAM
FT0660189,AC,2001166,USD,3904887,2001960,20260502,ANASTASIE LAGARDE-MACE
FT0660190,AC,2001166,USD,141797,2000329,20260502,ANASTASIE LAGARDE-MACE
FT0660191,AC,2002356,USD,2768108,2000478,20260502,CATHERINE LE DUMONT
FT0660192,AC,2002110,XAF,4641026,2003201,20260502,BENJAMIN LEGENDRE
FT0660193,AC,2002000,XAF,4316700,2000726,20260502,HONORÉ BRUN
FT0660194,AC,2001535,EUR,1877305,2002374,20260502,LAURENCE AUBRY
FT0660195,AC,2003218,EUR,4098223,2001192,20260502,JACQUES RODRIGUES
FT0660196,AC,2002929,XAF,854949,2000898,20260502,GUILLAUME COHEN-BLOT
FT0660197,AC,2002055,EUR,296953,2002895,20260502,VICTOR DUVAL
FT0660198,AC,2001097,XAF,1333558,2001827,20260502,VICTOR-JACQUES RAYNAUD
FT0660199,AC,2001745,USD,3061376,2002107,20260502,MICHELLE LÉGER
FT0660200,AC,2000769,EUR,2152663,2001074,20260502,ANOUK MAHE
FT0660201,AC,2001922,XAF,2078254,2002327,20260502,MARTINE LE GOFF
FT0660202,AC,2002615,USD,1771526,2000585,20260502,GILLES SCHNEIDER
FT0660203,AC,2002632,XAF,3821463,2002040,20260502,CLAUDINE-MARGOT CHARPENTIER
FT0660204,AC,2001836,EUR,4052065,2002799,20260502,DAVID ADAM
FT0660205,AC,2000776,XAF,4450816,2002185,20260502,JÉRÔME CHARPENTIER-RAMOS
FT0660206,AC,2000930,USD,1668864,2002065,20260502,BENJAMIN PERROT
FT0660207,AC,2001356,EUR,3358952,2000697,20260502,PÉNÉLOPE DU REGNIER
FT0660208,AC,2000049,EUR,1537051,2001730,20260502,PHILIPPE-TRISTAN GILLET
FT0660209,AC,2002885,USD,4458660,2002387,20260502,ZACHARIE BAUDRY
FT0660210,AC,2000330,XAF,4372229,2000548,20260502,LUC FERRAND
FT0660211,AC,2002094,EUR,762567,2000382,20260502,NICOLAS GUYON
FT0660212,AC,2002472,USD,19977,2003122,20260502,VALENTINE ALLAIN
FT0660213,AC,2002221,XAF,1949232,2000608,20260502,ALIX DE LA VERDIER
FT0660214,AC,2002616,USD,2421227,2001048,20260502,MARTHE GAUDIN
FT0660215,AC,2000605,XAF,1810008,2000886,20260502,AMÉLIE NEVEU
FT0660216,AC,2000765,USD,3682541,2000086,20260502,CLÉMENCE LECONTE
FT0660217,AC,2001570,USD,199857,2000738,20260502,ÉTIENNE BOULAY
FT0660218,AC,2001627,EUR,4157842,2000918,20260502,THIBAUT BENARD
FT0660219,AC,2000250,XAF,2717789,2001559,20260502,FRÉDÉRIQUE DUFOUR
FT0660220,AC,2001012,EUR,3248973,2000192,20260502,JOSÉPHINE LAMY
FT0660221,AC,2000080,XAF,4071560,2003034,20260502,DANIEL WAGNER
FT0660222,AC,2000329,USD,3647567,2002571,20260502,INÈS DELATTRE
FT0660223,AC,2002271,XAF,2027275,2001897,20260502,MARTIN BAILLY
FT0660224,AC,2003196,USD,4119351,2002669,20260502,BERNADETTE OLLIVIER
FT0660225,AC,2002046,USD,2549046,2001460,20260502,ÉLÉONORE VIDAL
FT0660226,AC,2000033,XAF,1580184,2000882,20260502,YVES MONNIER
FT0660227,AC,2002276,EUR,439747,2002106,20260502,CATHERINE CARON
FT0660228,AC,2001856,XAF,1345301,2001974,20260502,AGNÈS-DOROTHÉE TECHER
FT0660229,AC,2001458,USD,4438300,2000011,20260502,TRISTAN ROYER
FT0660230,AC,2002298,USD,2921760,2002089,20260502,JOSEPH MARION
FT0660231,AC,2001048,USD,3136642,2000578,20260502,VICTOR BENOIT
FT0660232,AC,2003135,XAF,2330929,2002737,20260502,VINCENT DE POTIER
FT0660233,AC,2003235,EUR,3608313,2000367,20260502,MARGOT VINCENT
FT0660234,AC,2003024,USD,3095765,2001434,20260502,CLAUDINE-MARGOT CHARPENTIER
FT0660235,AC,2002384,XAF,330166,2001414,20260502,ANDRÉ IMBERT
FT0660236,AC,2000239,USD,1358676,2002419,20260502,FRANÇOIS GONZALEZ
FT0660237,AC,2000389,EUR,3544520,2002264,20260502,ASTRID MULLER
FT0660238,AC,2001520,XAF,4261642,2001375,20260502,CHARLES POTIER
FT0660239,AC,2000347,XAF,1795617,2000947,20260502,SOPHIE BONNIN
FT0660240,AC,2000880,XAF,3530178,2002403,20260502,MARIANNE GIMENEZ
FT0660241,AC,2002615,USD,193601,2002658,20260502,GILLES SCHNEIDER
FT0660242,AC,2001683,USD,2599263,2003192,20260502,ISAAC LEGROS
FT0660243,AC,2000471,EUR,1793689,2000022,20260502,JEANNE BERNARD
FT0660244,AC,2001659,EUR,1514595,2003022,20260502,CLÉMENCE LECONTE
FT0660245,AC,2002810,XAF,958560,2001207,20260502,CÉCILE GÉRARD DE RAYMOND
FT0660246,AC,2000599,XAF,3043625,2000996,20260502,ALEXANDRE MEYER
FT0660247,AC,2001638,USD,3255615,2001683,20260502,SÉBASTIEN DE SOUSA
FT0660248,AC,2001606,XAF,1921863,2001498,20260502,MATTHIEU COUSIN DU DE SOUSA
FT0660249,AC,2003149,EUR,2000564,2000918,20260502,LUCIE GOMEZ
FT0660250,AC,2001794,EUR,31030,2000864,20260502,ANOUK MUNOZ
FT0660251,AC,2000506,XAF,1959353,2001249,20260502,ADÈLE FAIVRE-RAMOS
FT0660252,AC,2000154,XAF,212275,2001654,20260502,ADRIEN DIDIER
FT0660253,AC,2001160,EUR,2005213,2001091,20260502,ALICE BLANC-DUMONT
FT0660254,AC,2002762,EUR,3509207,2002332,20260502,THÉOPHILE BARRE-LACROIX
FT0660255,AC,2002820,XAF,1609624,2001555,20260502,CONSTANCE RÉMY
FT0660256,AC,2000294,USD,1723342,2000561,20260502,AUDREY HARDY
FT0660257,AC,2002650,XAF,3073794,2000595,20260502,ZACHARIE BAUDRY
FT0660258,AC,2000353,EUR,175845,2000130,20260502,CHRISTINE LAROCHE
FT0660259,AC,2000074,EUR,4297970,2001203,20260502,CONSTANCE LECOMTE
FT0660260,AC,2001066,XAF,1439002,2000728,20260502,CLAIRE-MARGAUX REGNIER
FT0660261,AC,2002936,EUR,1857635,2000510,20260502,AGNÈS CARON DE FAIVRE
FT0660262,AC,2003084,XAF,4651113,2000808,20260502,ALEX LAGARDE
FT0660263,AC,2002993,XAF,3633455,2002734,20260502,GILBERT AUBERT
FT0660264,AC,2001398,XAF,3750543,2000818,20260502,SUZANNE ARNAUD
FT0660265,AC,2002886,EUR,1897695,2001192,20260502,CÉCILE PINTO
FT0660266,AC,2001461,USD,3957912,2000305,20260502,CAPUCINE TECHER
FT0660267,AC,2000151,XAF,995666,2001111,20260502,ANDRÉ SEGUIN LE CHARTIER
FT0660268,AC,2000350,EUR,150382,2001192,20260502,ZACHARIE MARTINS-CLERC
FT0660269,AC,2001979,XAF,1917849,2000972,20260502,HÉLÈNE LEFEBVRE
FT0660270,AC,2000911,USD,2182292,2002852,20260502,MATHILDE TOUSSAINT
FT0660271,AC,2001477,USD,453560,2002189,20260502,CÉCILE VERDIER-SCHMITT
FT0660272,AC,2000764,USD,1253664,2001370,20260502,ÉLISABETH-MONIQUE BONNET
FT0660273,AC,2000132,USD,2697219,2002109,20260502,LAURENCE BRIAND DE LA NICOLAS
FT0660274,AC,2001886,USD,1428528,2003146,20260502,ALAIN-GÉRARD TECHER
FT0660275,AC,2001351,USD,4960562,2001428,20260502,ANTOINE BLONDEL
FT0660276,AC,2000637,EUR,1615042,2001993,20260502,ALFRED BAZIN
FT0660277,AC,2000673,EUR,1149468,2001701,20260502,HENRI BOUVIER
FT0660278,AC,2002730,USD,96844,2001570,20260502,MADELEINE ROY
FT0660279,AC,2000575,XAF,1751455,2002865,20260502,LUCAS DE LUCAS
FT0660280,AC,2000305,USD,1036425,2002620,20260502,THOMAS BESNARD
FT0660281,AC,2003184,EUR,3640142,2000390,20260502,XAVIER DEVAUX
FT0660282,AC,2002476,USD,4237376,2002269,20260502,MARIANNE ROUX
FT0660283,AC,2001624,USD,1880913,2002600,20260502,ASTRID MULLER
FT0660284,AC,2001662,USD,2131240,2002852,20260502,BERTRAND HUET
FT0660285,AC,2002419,USD,3878272,2001035,20260502,ZACHARIE LEMAÎTRE
FT0660286,AC,2003087,XAF,4307475,2001388,20260502,BERNARD LEBLANC
FT0660287,AC,2002046,USD,3734908,2000282,20260502,ÉLÉONORE VIDAL
FT0660288,AC,2001662,USD,3821661,2001819,20260502,BERTRAND HUET
FT0660289,AC,2001057,EUR,4652509,2000048,20260502,BENJAMIN-SÉBASTIEN SAMSON
FT0660290,AC,2000577,XAF,1250065,2000849,20260502,ISAAC LECOMTE
FT0660291,AC,2002564,XAF,1556083,2001354,20260502,CAROLINE ALLAIN
FT0660292,AC,2002604,USD,1706909,2001745,20260502,SOPHIE GONCALVES-DIALLO
FT0660293,AC,2000160,EUR,4087237,2002529,20260502,ÉDITH DE LA ÉTIENNE
FT0660294,AC,2002548,XAF,4251284,2000982,20260502,YVES-PAUL GUILBERT
FT0660295,AC,2002761,EUR,303587,2002683,20260502,LOUISE BLONDEL
FT0660296,AC,2002547,EUR,4609745,2001196,20260502,AIMÉE LAURENT
FT0660297,AC,2001944,XAF,2456252,2001276,20260502,ANDRÉ HAMON
FT0660298,AC,2000573,USD,992555,2003227,20260502,CÉCILE GÉRARD DE RAYMOND
FT0660299,AC,2000770,EUR,1157651,2003214,20260502,DENIS MARIN-RAMOS
FT0660300,AC,2002797,EUR,4873144,2003050,20260502,TIMOTHÉE DU BOULAY
FT0660301,AC,2000594,XAF,46852,2001520,20260502,SIMONE DELAUNAY
FT0660302,AC,2002239,XAF,2907245,2001365,20260502,OLIVIER DE AUBERT
FT0660303,AC,2001270,XAF,1102199,2002147,20260502,CAPUCINE TECHER
FT0660304,AC,2000353,EUR,1858828,2002936,20260502,CHRISTINE LAROCHE
FT0660305,AC,2001401,USD,1922029,2002580,20260502,PATRICK ROBIN
FT0660306,AC,2000769,EUR,1875954,2000689,20260502,ANOUK MAHE
FT0660307,AC,2000864,EUR,4034858,2001132,20260502,DANIELLE HENRY DE LA LEDOUX
FT0660308,AC,2001941,EUR,2245087,2000102,20260502,ADÈLE-CONSTANCE NICOLAS
FT0660309,AC,2002925,XAF,2185466,2001332,20260502,DOMINIQUE DU JACOB
FT0660310,AC,2002872,EUR,820837,2002033,20260502,VIRGINIE FLEURY
FT0660311,AC,2001483,XAF,3893632,2002707,20260502,GRÉGOIRE MUNOZ
FT0660312,AC,2003011,EUR,1263808,2000149,20260502,ANTOINETTE LEROY
FT0660313,AC,2000093,USD,3234903,2000011,20260502,JULIEN DE LA BOULANGER
FT0660314,AC,2002310,XAF,1943185,2000730,20260502,TRISTAN ROUSSEAU
FT0660315,AC,2003191,USD,843174,2002479,20260502,BERTRAND-DENIS BERNARD
FT0660316,AC,2003150,USD,1510835,2002823,20260502,MARIE LEGRAND
FT0660317,AC,2001047,USD,4131863,2000973,20260502,WILLIAM MAILLARD DU ALBERT
FT0660318,AC,2001394,USD,1370925,2002217,20260502,INÈS SCHMITT
FT0660319,AC,2002109,USD,4929745,2000245,20260502,ANTOINE DE RICHARD
FT0660320,AC,2000230,EUR,1216937,2002440,20260502,CONSTANCE LECOMTE
FT0660321,AC,2002366,EUR,2493442,2000049,20260502,PATRICK ROBIN
FT0660322,AC,2000184,XAF,538974,2001382,20260502,SOPHIE RAYNAUD
FT0660323,AC,2001160,EUR,3245097,2001845,20260502,ALICE BLANC-DUMONT
FT0660324,AC,2000329,USD,1096936,2001268,20260502,INÈS DELATTRE
FT0660325,AC,2000981,XAF,1928221,2003234,20260502,GEORGES FLEURY
FT0660326,AC,2001460,USD,3740644,2001683,20260502,BERNADETTE VERDIER
FT0660327,AC,2002202,USD,4692652,2000656,20260502,MONIQUE DENIS
FT0660328,AC,2002397,XAF,4566644,2001987,20260502,CHRISTIANE LOMBARD DE LA NEVEU
FT0660329,AC,2003173,USD,2347002,2000295,20260502,FRÉDÉRIQUE DE LA COURTOIS
FT0660330,AC,2002640,USD,4602124,2003073,20260502,GUILLAUME RICHARD
FT0660331,AC,2003015,XAF,3103372,2002450,20260502,CÉCILE GÉRARD DE RAYMOND
FT0660332,AC,2001203,EUR,1691825,2002683,20260502,LUC DE LA GRENIER
FT0660333,AC,2000960,XAF,1686645,2000308,20260502,ÉDOUARD DE LA BLONDEL
FT0660334,AC,2000382,EUR,166176,2001227,20260502,BERNARD ANDRE
FT0660335,AC,2002730,USD,3312698,2003124,20260502,MADELEINE ROY
FT0660336,AC,2002855,XAF,3058238,2002924,20260502,SOPHIE LÉVÊQUE
FT0660337,AC,2000404,EUR,1771348,2003235,20260502,VINCENT BOULANGER
FT0660338,AC,2003019,XAF,2275963,2001810,20260502,BERNARD LEBLANC
FT0660339,AC,2002799,EUR,4849640,2002085,20260502,CLÉMENCE-HÉLÈNE DELORME
FT0660340,AC,2001072,EUR,4424708,2000384,20260502,ALIX DE COHEN
FT0660341,AC,2000219,USD,2159010,2000082,20260502,MAURICE DE SOUSA
FT0660342,AC,2000048,EUR,3823086,2000230,20260502,CORINNE GAY-HOAREAU
FT0660343,AC,2000855,XAF,1363751,2001660,20260502,YVES PETITJEAN
FT0660344,AC,2001993,EUR,258367,2001543,20260502,TRISTAN REYNAUD-LOPES
FT0660345,AC,2000230,EUR,1271579,2000628,20260502,CONSTANCE LECOMTE
FT0660346,AC,2001143,XAF,3322920,2000623,20260502,MAURICE LEMAÎTRE
FT0660347,AC,2002927,XAF,252668,2002323,20260502,MARIE PERRIER
FT0660348,AC,2000086,USD,4208782,2001333,20260502,CHRISTOPHE-LAURENT GEORGES
FT0660349,AC,2000688,XAF,2606456,2002816,20260502,JÉRÔME DUFOUR
